R,ClPr,OPEN,pre_HIGH,pre_LOW,prev_VOLUME,2dayprice_change,SMA5,SMA10,SMA20
0,76.9,76.34,78.2,76.6,3433100,1.51,76.832,76.361,75.2425
0,76.17,75.73,77.01,76.31,3681600,-0.66,76.94,76.524,75.459
0,75.81,76.24,76.74,75.56,2789000,-1.59,76.928,76.541,75.646
0,76.64,76.37,76.26,75.5,2879100,-1.09,76.84,76.54,75.7885
0,76.12,77.51,76.81,75.874,3843200,0.47,76.656,76.718,75.9695
0,77.53,79.04,77.53,75.833,4429800,0.31,76.328,76.58,76.0695
0,79.05,78.66,79.06,77.08,5215400,0.89,76.454,76.697,76.231
0,78.66,77.99,79.89,78.48,3141900,2.93,77.03,76.979,76.435
0,77.86,77.7,78.82,77.46,4147600,1.13,77.6,77.22,76.608
0,77.73,77.68,78.12,77.18,3473900,-1.19,77.844,77.25,76.695
0,77.18,77.72,78.6292,77.18,2922700,-0.93,78.166,77.247,76.804
0,77.67,76.67,78.34,76.91,3407400,-0.68,78.096,77.275,76.8995
0,76.32,75.99,77.67,75.95,3552100,-0.06,77.82,77.425,76.983
0,76.95,77,76.67,75.82,3871600,-0.86,77.352,77.476,77.008
0,76.68,77.95,77.3591,76.47,3796000,-0.72,77.17,77.507,77.1125
0,77.76,77.44,78.13,76.49,4089200,0.36,76.96,77.563,77.0715
0,77.55,78.62,77.87,76.75,2891400,0.81,77.076,77.586,77.1415
0,78.55,78.44,78.78,77.35,3845900,0.87,77.052,77.436,77.2075
0,77.84,76.94,79.45,78.22,3756600,0.79,77.498,77.425,77.3225
0,76.9,77,78.05,76.5785,3783700,0.29,77.676,77.423,77.3365
0,76.86,77.19,78.24,76.854,4690900,-1.65,77.72,77.34,77.2935
0,77.13,77.6,77.73,76.78,3612100,-0.98,77.54,77.308,77.2915
0,77.82,78.85,77.98,76.88,5155000,0.23,77.456,77.254,77.3395
0,79.13,81.19,78.87,76.46,5551200,0.96,77.31,77.404,77.44
0,80.63,80.87,81.19,77.55,6323400,2,77.568,77.622,77.5645
0,81.18,82.15,81.68,80.43,3623900,2.81,78.314,78.017,77.79
0,82.34,83,82.2,80.53,2724400,2.05,79.178,78.359,77.9725
0,82.9,81.84,83.04,81.9,2907900,1.71,80.22,78.838,78.137
0,80.65,80.57,83.22,81.17,4716600,1.72,81.236,79.273,78.349
0,80.69,79.27,81.06,79.28,3207100,-1.69,81.54,79.554,78.4885
0,78.84,78.55,81.19,79.1188,5284800,-2.21,81.552,79.933,78.6365
0,78.26,78.29,78.9392,78.27,2672600,-1.81,81.084,80.131,78.7195
0,78.47,78.95,79.04,77.71,4447800,-2.43,80.268,80.244,78.749
0,80.35,79.69,79.08,78.13,5613200,-0.37,79.382,80.309,78.8565
0,79.59,79.99,80.91,79.45,3747300,2.09,79.322,80.431,79.0265
0,79.88,79.5,80.12,78.8,2967100,1.12,79.102,80.327,79.172
0,80.19,80.95,80.26,79.48,3469400,-0.47,79.31,80.197,79.278
0,80.52,80.52,81.62,80.16,3081600,0.6,79.696,79.982,79.41
0,80.17,80.78,81.07,79.42,2800700,0.64,80.106,79.744,79.5085
0,80.91,81.4,81,79.83,3280600,-0.02,80.07,79.696,79.625
0,81.32,79.61,81.58,80.59,2871700,0.39,80.334,79.718,79.8255
0,79.15,78.23,81.53,79.44,4813600,1.15,80.622,79.966,80.0485
0,77.95,78.39,79.48,78.06,3505600,-1.76,80.414,80.055,80.1495
0,77.86,78.98,78.94,77.85,2006400,-3.37,79.9,80.003,80.156
0,78.66,78.68,79.11,77.86,3600200,-1.29,79.438,79.754,80.0925
0,78.98,78.8,78.77,77.88,3700200,0.71,78.988,79.661,79.994
0,78.64,78.15,79.25,78.27,3888700,1.12,78.52,79.571,79.884
0,77.98,78.67,79.21,77.91,4342200,-0.02,78.418,79.416,79.699
0,79.47,81.24,79.47,77.46,6937300,-1,78.424,79.162,79.453
0,80.95,79.78,81.68,78.54,4450700,0.83,78.746,79.092,79.394
0,78.51,75.64,80.95,79.02,4569000,2.97,79.204,79.096,79.407
0,77.53,79.72,79.26,75.24,5050600,-0.96,79.11,78.815,79.3905
0,79.08,77.49,79.72,76.62,4882800,-3.42,78.888,78.653,79.354
0,78.42,77.97,79.58,77.164,4292300,0.57,79.108,78.766,79.3845
0,77.95,77.3,79.44,77.97,3961900,0.89,78.898,78.822,79.288
0,75.48,76.73,78,76,4377800,-1.13,78.298,78.751,79.206
0,76.51,77.41,77.11,75.28,4206300,-2.94,77.692,78.401,78.986
0,77.95,78.7,77.99,76.33,5199100,-1.44,77.488,78.188,78.802
0,78.93,78.91,79.24,77.89,4713900,2.47,77.262,78.185,78.6735
0,78.41,77.92,79.61,77.92,3866500,2.42,77.364,78.131,78.6115
0,78.49,78.39,78.73,77.4909,4390000,0.46,77.456,77.877,78.4865
0,78.4,79.23,78.65,77.62,2425500,-0.44,78.058,77.875,78.345
0,79.8,80.06,79.65,78.19,3091300,-0.01,78.436,77.962,78.3075
0,80.48,80.68,80.28,79.25,2701400,1.31,78.806,78.034,78.4
0,81.29,80.77,81.15,80.09,2804800,2.08,79.116,78.24,78.531
0,81,79.56,81.59,80.46,3177700,1.49,79.692,78.574,78.6625
0,79.67,79.32,81.04,79.09,2936600,0.52,80.194,79.126,78.7635
0,78.96,80.06,79.81,78.24,3490900,-1.62,80.448,79.442,78.815
0,79.94,79.32,80.65,78.68,4084000,-2.04,80.28,79.543,78.864
0,79.85,80.34,80.2,78.44,3242400,0.27,80.172,79.644,78.8875
0,79.95,80.28,80.86,79.56,3496500,0.89,79.884,79.788,78.8325
0,80.29,81.34,80.61,79.54,3632600,0.01,79.674,79.934,78.9045
0,81.38,79.55,81.65,80.2,2485700,0.44,79.798,80.123,79.0425
0,79.1,79.61,81.51,79.48,3780900,1.43,80.282,80.281,79.1575
0,79.28,78.27,79.84,78.6,3663800,-1.19,80.114,80.143,79.1915
0,78.56,78.85,79.57,77.84,2097300,-2.1,80,79.942,79.258
0,79.12,78.97,79.19,77.82,2822000,-0.54,79.722,79.698,79.412
0,79.18,79.47,79.54,78.28,3484400,-0.16,79.488,79.643,79.5425
0,79.09,79.31,79.94,78.81,3871100,0.62,79.048,79.665,79.604
0,80.57,81.39,79.91,78.91,4802400,-0.03,79.046,79.58,79.612
0,81.21,80,81.5,80.49,3377400,1.39,79.304,79.652,79.72
0,79.65,77.23,81.28,79.64,4739800,2.12,79.834,79.778,79.856
0,78.22,78.01,80,77.04,5432200,-0.92,79.94,79.714,79.9185
0,78.02,77.99,79.49,77.49,4583300,-2.99,79.748,79.398,79.8395
0,77.44,75.95,78.68,76.2,5061700,-1.63,79.534,79.29,79.7165
0,75.51,76.82,77.52,75.6,4611700,-0.78,78.908,79.106,79.524
0,75.73,76.4,76.82,75.07,3910200,-2.51,77.768,78.801,79.2495
0,76.1,73.22,76.83,75,4805900,-1.71,76.984,78.462,79.0525
0,75.16,73.1,76.23,72.05,7000800,0.59,76.56,78.154,78.9095
0,74.91,75.47,75.61,72.07,6573400,-0.57,75.988,77.761,78.6705
0,74.96,77.38,76.44,74.06,7053200,-1.19,75.482,77.195,78.4235
0,77.3,76.83,77.69,74.47,7093000,-0.2,75.372,76.57,78.174
0,77.18,77.74,78.58,76.83,4467500,2.39,75.686,76.335,78.0245
0,78.5,78.13,78.7,77.03,4206500,2.22,75.902,76.231,77.8145
0,77.58,79.76,78.64,77.5,2927600,1.2,76.57,76.279,77.7845
0,80.21,79.75,81.06,76.97,8414500,0.4,77.104,76.293,77.6995
0,80.19,80.08,80.71,79.02,6835800,1.71,78.154,76.763,77.782
0,80.21,81.35,80.82,78.49,6422300,2.61,78.732,77.209,77.8355
0,81.11,81.99,82.07,80.1,5711200,0,79.338,77.62,77.887
0,81.76,82.4,82.15,80.77,4223800,0.92,79.86,78.215,77.988
0,82.7,82.64,82.66,81.55,3620300,1.55,80.696,78.9,78.0475
0,82.71,84.23,83.48,82.37,2724100,1.59,81.194,79.674,78.122
0,84.32,84.8,84.76,82.23,4453700,0.95,81.698,80.215,78.275
0,85.09,86.12,85.21,84.28,1740700,1.62,82.52,80.929,78.58
0,85.4,85.65,86.12,84.37,2162700,2.38,83.316,81.588,78.9335
0,86.07,86,86.5,85.28,2278100,1.08,84.044,82.37,79.3315
0,86.26,86.05,86.97,85.75,2142300,0.98,84.718,82.956,79.8595
0,86.05,85.03,86.54,85.3,889500,0.86,85.428,83.563,80.386
0,84.49,85.04,86.84,84.82,7031000,-0.02,85.774,84.147,80.8835
0,84.93,85.69,85.32,83.85,3398600,-1.77,85.654,84.485,81.35
0,85.85,86.21,85.84,84.11,3733200,-1.12,85.56,84.802,81.851
0,85.78,85.88,86.31,85.03,3080500,1.36,85.516,85.117,82.3955
0,85.93,86.12,86.7,85.39,3731500,0.85,85.42,85.424,82.8195
0,86.92,86.41,87.58,85.88,3373200,0.08,85.396,85.585,83.257
0,86.66,88.1,87.06,85.34,4294000,1.14,85.882,85.768,83.678
0,84.65,87.05,88.7,85.97,7253900,0.73,86.228,85.894,84.132
0,86.74,86.66,87.05,84.65,4310900,-2.27,85.988,85.752,84.354
0,86.19,85,87.15,86.26,3291900,0.08,86.18,85.8,84.6815
0,84.82,83.73,86.53,84.06,3709400,1.54,86.232,85.814,84.9805
0,83.76,82.69,85,83.56,2937500,-1.92,85.812,85.847,85.166
0,82.09,81.91,83.99,82.51,3255800,-2.43,85.232,85.73,85.266
0,82.21,83.43,82.94,81.6,3189000,-2.73,84.72,85.354,85.2355
0,83.26,84.44,83.98,81.94,4272100,-1.55,83.814,84.997,85.2105
0,83.61,83.08,84.94,82.38,5738700,1.17,83.228,84.73,85.1575
0,83.41,82.57,84.1,82.97,3226400,1.4,82.986,84.399,85.0835
0,82.12,81.58,83.8,82.04,4377400,0.15,82.916,84.074,84.984
0,81,82.6,82.39,80.97,4319100,-1.49,82.922,83.821,84.7865
0,82.75,81.83,82.95,80.89,4067600,-2.41,82.68,83.247,84.5235
0,81.24,81.6,82.75,81.06,1726100,0.63,82.578,82.903,84.3585
0,82.11,81.99,82.5,81.24,4703300,0.24,82.104,82.545,84.196
0,81.7,81.22,82.68,81.02,4429500,-0.64,81.844,82.38,84.055
0,81.57,80.13,82.34,81.04,5022900,0.46,81.76,82.341,83.8475
0,79.65,80.05,81.6,79.77,6464800,-0.54,81.874,82.277,83.637
0,80.21,81.56,80.76,79.32,4204000,-2.05,81.254,81.916,83.323
0,81.23,80.05,81.92,80.05,3663000,-1.36,81.048,81.576,82.9875
0,79.22,79.53,81.32,79.24,5014600,1.58,80.872,81.358,82.716
0,79.51,79.98,80.29,78.98,4726700,-0.99,80.376,81.068,82.4445
0,82.83,83.34,81.5,79.18,9138500,-1.72,79.964,80.919,82.083
0,83.27,85.3,83.575,81.53,7583000,3.61,80.6,80.927,81.915
0,85.45,85.12,85.3,83.27,4484700,3.76,81.212,81.13,81.8375
0,85.05,84.94,85.69,84.2,3328000,2.62,82.056,81.464,81.922
0,84.89,84.7,85.34,83.84,3743800,1.78,83.222,81.799,82.07
0,83.9,86.07,85,83.15,4917600,-0.56,84.298,82.131,82.204
0,86.36,85.98,86.28,83.88,4342500,-1.15,84.512,82.556,82.236
0,85.79,85.95,86.91,85.35,4638300,1.47,85.13,83.171,82.3735
0,85.97,86.44,86.23,85.32,2791700,1.89,85.198,83.627,82.4925
0,86.13,86.48,86.54,85.26,3650200,-0.39,85.382,84.302,82.685
0,86.09,86.68,86.48,85.59,2863100,0.34,85.63,84.964,82.9415
0,86.1,85.92,86.82,85.24,4088600,0.12,86.068,85.29,83.1085
0,85.93,86.87,86.14,84.4,5005700,-0.03,86.016,85.573,83.3515
0,86.28,85.35,87.055,84.39,7482300,-0.16,86.044,85.621,83.5425
0,86.62,92.9,86.71,84.08,8993900,0.18,86.106,85.744,83.7715
0,94.73,94.28,93,86.29,15248300,0.69,86.204,85.917,84.024
0,94.26,94.64,95.36,93.23,2495900,8.45,87.932,87,84.778
0,93.98,94.43,95.04,93.1,3415500,7.64,89.564,87.79,85.4805
0,94.39,94.18,94.6,93.51,2798700,-0.75,91.174,88.609,86.118
0,94.17,94.67,94.73,93.53,3028800,0.13,92.796,89.451,86.8765
0,94.36,96.1,94.9,93.7,2621200,0.19,94.306,90.255,87.6095
0,95.82,95.12,96.49,93.92,3679400,-0.03,94.232,91.082,88.186
0,95.62,94.87,97,95.12,2931600,1.65,94.544,92.054,88.8135
0,95.41,95.75,96,94.85,3458900,1.26,94.872,93.023,89.322
0,95.85,94.75,95.95,95.01,2216800,-0.41,95.076,93.936,89.84
0,94.25,94.5,95.92,94.63,3760200,0.23,95.412,94.859,90.388
0,94.19,93.66,94.89,94.02,2409400,-1.16,95.39,94.811,90.9055
0,93.89,94.35,94.79,93.47,2833500,-1.66,95.064,94.804,91.297
0,94.74,93.84,94.88,93.59,3492900,-0.36,94.718,94.795,91.702
0,93.58,93.98,94.99,93.68,4186600,0.55,94.584,94.83,92.1405
0,93.39,92.8,93.98,93.09,3845600,-0.31,94.13,94.771,92.513
0,92.54,92.17,93.6,92.69,3255000,-1.35,93.958,94.674,92.878
0,91.91,91.49,92.94,91.77,3407300,-1.04,93.628,94.346,93.2
0,91.81,91.6,92.3,90.33,2409100,-1.48,93.232,93.975,93.499
0,91.68,92.5,92.74,91.5,3198200,-0.73,92.646,93.615,93.7755
0,91.44,91.23,92.5,91.24,4976500,-0.23,92.266,93.198,94.0285
0,91.96,91.75,92.3,91.1,3315400,-0.37,91.876,92.917,93.864
0,91.66,89.25,92.25,91.08,4796300,0.28,91.76,92.694,93.749
0,88.93,88.95,91.76,89.25,4353300,0.22,91.71,92.471,93.633
0,89.02,88.66,89.74,88.74,1894500,-3.03,91.134,91.89,93.36
0,89.09,89.67,89.47,88.45,2345100,-2.64,90.602,91.434,93.1025
0,89.08,88.56,89.69,88.69,3090900,0.16,90.132,91.004,92.839
0,88.24,88.01,89.77,88.31,3176200,0.06,89.556,90.658,92.502
0,87.82,89.13,88.62,87.65,3369000,-0.85,88.872,90.291,92.133
0,88.92,90.39,89.87,87.21,5234100,-1.26,88.65,89.892,91.7535
0,90.63,90.26,90.4,88.67,3581200,0.68,88.63,89.616,91.407
0,89.92,90.4,91.04,90.08,2639200,2.81,88.938,89.535,91.226
0,91.15,90.96,90.75,89.56,3231400,1,89.106,89.331,91.0125
0,90.99,89.81,91.5,89.9,3048300,0.52,89.688,89.28,90.8755
0,89.36,88.4,91.51,89.55,4933800,1.07,90.322,89.486,90.688
0,88.76,88.05,89.99,88.08,3543900,-1.79,90.41,89.52,90.477
0,87.62,88.59,88.85,87.51,2763300,-2.23,90.036,89.487,90.2455
0,88.7,88.8,89.49,87.59,3174800,-1.74,89.576,89.341,89.9995
0,89.15,88.5,89.27,87.95,2182400,-0.06,89.086,89.387,89.839
0,88.75,89.34,89.15,88,2987400,1.53,88.718,89.52,89.706
0,89.07,88.52,89.34,88.22,2714500,0.05,88.596,89.503,89.5595
0,88.46,88.1,89.58,88.05,3059800,-0.08,88.658,89.347,89.441
0,88.27,87.55,88.74,87.65,3081600,-0.29,88.826,89.201,89.266
0,87.83,87,88.84,87.4,3214900,-0.8,88.74,88.913,89.0965
0,85.4,83.21,89.11,86.03,6135100,-0.63,88.476,88.597,89.0415
0,85.06,84.94,86.28,83.21,6718500,-2.87,87.806,88.201,88.8605
0,85.76,86.27,86.43,84.93,3913400,-2.77,87.004,87.831,88.659
0,86.25,87.16,86.76,85.39,3468500,0.36,86.464,87.645,88.493
0,85.97,86.36,87.16,85.75,3204900,1.19,86.06,87.4,88.3935
0,86.86,87.9,86.69,84.76,5881900,0.21,85.688,87.082,88.301
0,88.15,87.9,88.13,86.77,5069600,0.61,85.98,86.893,88.198
0,88.03,86.96,88.57,86.99,4757100,2.18,86.598,86.801,88.074
0,87.77,87.7,88.71,86.95,4512200,1.17,87.052,86.758,87.9795
0,87.56,88.68,88.37,86.61,5717800,-0.38,87.356,86.708,87.8105
0,89.12,89.06,89.15,87.51,5021400,-0.47,87.674,86.681,87.639
0,89.07,88.94,89.46,88.4,3854600,1.35,88.126,87.053,87.627
0,88.92,89.46,89.47,87.75,5677300,1.51,88.31,87.454,87.6425
0,90.18,90.18,90.48,88.78,5724600,-0.2,88.488,87.77,87.7075
0,90.05,90.4,90.9,89.77,4845800,1.11,88.97,88.163,87.7815
0,90.05,89.62,92,90.05,6248700,1.13,89.468,88.571,87.8265
0,89.62,90.24,91.91,88.74,7577700,-0.13,89.654,88.89,87.8915
0,89.69,90.54,90.29,88.04,5098100,-0.43,89.764,89.037,87.919
0,90.87,90.61,91.23,89.35,3644400,-0.36,89.918,89.203,87.9805
0,90.21,90.5,91.42,90.35,2767300,1.25,90.056,89.513,88.1105
0,91.17,91.8,91.41,88.6,5109500,0.52,90.088,89.778,88.2295
0,91.48,91.1,91.95,90.41,2788400,0.3,90.312,89.983,88.518
0,91.08,91.44,91.96,91,4352500,1.27,90.684,90.224,88.839
0,90.87,90.63,91.68,90.59,2550100,-0.09,90.962,90.44,89.105
0,90.22,89.58,92.32,89.83,4584100,-0.61,90.962,90.509,89.336
0,89.93,87.67,90.24,89.4,3609800,-0.86,90.964,90.526,89.5485
0,87.88,87.22,89.96,87.6,4195000,-0.94,90.716,90.514,89.702
0,87.22,87.94,88.27,87.07,2567600,-2.34,89.996,90.34,89.6885
0,88.11,87.97,88.36,87.17,3430700,-2.71,89.224,90.093,89.648
0,88.11,87.95,88.57,87.9,2323600,0.23,88.672,89.817,89.665
0,87.76,87.68,88.81,87.56,2009300,0.89,88.25,89.607,89.6925
0,87.94,88,88.4,87.38,1886000,-0.35,87.816,89.266,89.6245
0,88,87.29,88.18,87.54,1053200,-0.17,87.828,88.912,89.568
0,86.79,87.1,88,87.13,2407400,0.24,87.984,88.604,89.522
0,86.85,87,87.86,86.22,3322100,-1.15,87.72,88.196,89.3525
0,87.13,85.82,87.27,86.491,2342400,-1.15,87.468,87.859,89.1925
0,86.08,86.49,87.23,85.77,3255900,0.34,87.342,87.579,89.0465
0,86.25,86.6,87,85.9,3034400,-0.77,86.97,87.399,88.8695
0,86.43,87.3,87.72,85.86,2879300,-0.88,86.62,87.302,88.6975
0,87.41,87.12,87.41,86.13,4802200,0.35,86.548,87.134,88.4755
0,87.08,87.97,87.82,86.12,2723400,1.16,86.66,87.064,88.3355
0,87.82,87.43,88.3,86.99,2788200,0.65,86.65,86.996,88.131
0,87.62,87.68,87.93,86.92,2348100,0.41,86.998,86.984,87.948
0,87.67,87.58,88.03,86.82,2789900,0.54,87.272,86.946,87.775
0,87.42,87.75,88.49,87.52,4520800,-0.15,87.52,87.034,87.615
0,87.19,85.7,87.87,86.92,2881200,-0.2,87.522,87.091,87.475
0,85.04,85.3,87.25,85.02,4541400,-0.48,87.544,87.097,87.338
0,85.3,85.94,85.71,84.4,3425800,-2.38,86.988,86.993,87.196
0,85.94,84.88,85.98,85.17,2923700,-1.89,86.524,86.898,87.1
0,84.88,86.62,86,84.55,3599500,0.9,86.178,86.849,86.9915
0,86.62,87.47,86.91,84.42,4791400,-0.42,85.67,86.596,86.83
0,87.46,88.07,87.47,86.29,3008200,0.68,85.556,86.55,86.773
0,88.07,88.43,88.35,87.23,2529000,2.58,86.04,86.514,86.749
0,88.43,87.93,88.43,87.56,2320000,1.45,86.594,86.559,86.7525
0,87.96,87.93,88.43,87.43,2852900,0.97,87.092,86.635,86.8345
0,87.93,87.3,88.46,87.63,3561400,-0.11,87.708,86.689,86.89
0,87.31,86.95,87.95,86.88,3607600,-0.5,87.97,86.763,86.93
0,87.35,87.55,87.72,86.25,3294000,-0.65,87.94,86.99,86.9915
0,87.15,87.62,87.98,87.16,2793800,-0.58,87.796,87.195,87.0465
0,87.94,87.65,89.03,87.03,4452600,-0.16,87.54,87.316,87.0825
0,87.78,87.06,88.49,87.57,3393300,0.59,87.536,87.622,87.109
0,87.06,86.88,88.05,87.04,3567500,0.63,87.506,87.738,87.144
0,86.9,86.93,87.18,86.62,3580600,-0.88,87.456,87.698,87.106
0,86.67,86.21,87.32,86.8,3953400,-0.88,87.366,87.581,87.07
0,86.01,86.48,86.9,85.75,4186400,-0.39,87.27,87.405,87.02
0,86.17,85.38,86.48,84.91,3930600,-0.89,86.884,87.21,86.9495
0,84.83,85.3,87.08,84.85,6580100,-0.5,86.562,87.034,86.8985
0,85.55,84.78,85.58,84.42,3498200,-1.18,86.116,86.786,86.888
0,84.65,85,85.85,84.78,4106200,-0.62,85.846,86.606,86.9005
0,85.36,84.4,85.36,84.38,3181300,-0.18,85.442,86.356,86.836
0,84.78,84.21,85.49,84.4,4050500,-0.19,85.312,86.098,86.86
0,84.93,84.21,84.94,84.15,3406800,0.13,85.034,85.798,86.768
0,84.21,83.9,85,83.95,3646900,-0.43,85.054,85.585,86.6415
0,84.07,84.31,84.35,83.69,2936100,-0.57,84.786,85.316,86.4485
0,84.42,83.4,84.4,83.51,4850800,-0.86,84.67,85.056,86.2305
0,83.61,82.77,84.75,83.2,5224600,0.21,84.482,84.897,86.0535
0,82.77,81.18,83.73,82.16,5560200,-0.46,84.248,84.641,85.8375
0,81.55,79.97,83.25,80.88,6321800,-1.65,83.816,84.435,85.6105
0,80.45,80.31,82.3,79.7,6776500,-2.06,83.284,84.035,85.3205
0,76.97,76.96,81.09,79.23,14209100,-2.32,82.56,83.615,84.9855
0,77,77.14,77.51,76.45,4650400,-4.58,81.07,82.776,84.437
0,77.28,77.89,77.35,76.51,3734100,-3.45,79.748,81.998,83.898
0,77.75,77.96,77.89,77.01,3573800,0.31,78.65,81.233,83.409
0,77.58,76.36,78.5,77.54,4741300,0.75,77.89,80.587,82.9515
0,77.08,77.34,77.89,76.31,3557800,0.3,77.316,79.938,82.497
0,77.28,77,77.36,76.75,2094800,-0.67,77.338,79.204,82.0505
0,77.16,76.91,77.47,76.48,2381300,-0.3,77.394,78.571,81.606
0,76.72,77.25,77.32,76.71,2483600,0.08,77.37,78.01,81.2225
0,76.71,76.29,77.25,75.91,2453700,-0.56,77.164,77.527,80.781
0,76.23,76.35,76.92,75.95,2288100,-0.45,76.99,77.153,80.384
0,76.5,76.88,76.7,75.91,2793400,-0.49,76.82,77.079,79.9275
0,76.83,76.74,77,76.42,2149800,-0.21,76.664,77.029,79.5135
0,76.75,77.03,77.03,76.3,2127800,0.6,76.598,76.984,79.1085
0,77.16,77.5,77.03,76.36,2484700,0.25,76.604,76.884,78.7355
0,77.46,76.53,77.73,76.94,2595100,0.33,76.694,76.842,78.39
0,76.28,76.44,77.61,76.47,3094800,0.71,76.94,76.88,78.042
0,76.43,75.98,76.44,75.91,2414400,-0.88,76.896,76.78,77.6755
0,76.09,76.38,77.04,75.67,3400500,-1.03,76.816,76.707,77.3585
0,76.38,76.74,76.38,75.44,4233300,-0.19,76.684,76.644,77.0855
0,77.17,77.44,77.17,76.18,3186300,-0.05,76.528,76.611,76.882
0,77.38,77.66,77.47,76.81,2692200,1.08,76.47,76.705,76.892
0,77.97,77.59,77.67,76.94,3542100,1,76.69,76.793,76.911
0,77.78,77.09,78.16,77.39,2780900,0.8,76.998,76.907,76.9455
0,76.9,76.25,78,76.91,4071900,0.4,77.336,77.01,76.947
0,76.38,76.49,77.06,76.05,3086300,-1.07,77.44,76.984,76.913
0,76.36,75.54,76.5,76.04,2379600,-1.4,77.282,76.876,76.878
0,75.28,76.23,76.46,75.5,3200500,-0.54,77.078,76.884,76.832
0,75.99,75.8,76.26,75.15,5054500,-1.1,76.54,76.769,76.738
0,75.8,74.78,76.26,75.67,3930100,-0.37,76.182,76.759,76.7015
0,74.77,74.75,75.84,74.42,4612800,0.52,75.962,76.701,76.656
0,75.17,74.61,75.5,74.65,4431500,-1.22,75.64,76.461,76.583
0,74.73,74.59,75.29,74.6,3220100,-0.63,75.402,76.24,76.5165
0,74.52,74.03,75.31,74.54,3346200,-0.04,75.292,75.916,76.4115
0,73.8,73.5,75.15,74,3815900,-0.65,74.998,75.59,76.3
0,73.47,73.33,74.19,73.17,3775600,-0.93,74.598,75.28,76.132
0,73.17,73.01,73.69,73,4308500,-1.05,74.338,74.989,75.9325
0,73.01,73.25,73.77,72.9,4905700,-0.63,73.938,74.67,75.777
0,73.66,74,73.79,73,5008700,-0.46,73.594,74.443,75.606
0,74.08,74.25,74.01,73.02,4470900,0.49,73.422,74.21,75.4845
0,74.5,76.13,75,73.53,5290200,1.07,73.478,74.038,75.3695
0,76.12,76.31,76.18,73.52,5865700,0.84,73.684,74.011,75.236
0,76.21,76.49,76.82,75.64,2594000,2.04,74.274,74.106,75.173
0,76.35,76.25,76.57,75.95,1987400,1.71,74.914,74.254,75.085
0,76.23,76.1,76.75,76.13,2795600,0.23,75.452,74.437,75.0135
0,76.1,76.5,76.58,75.9,2820400,0.02,75.882,74.68,74.98
0,76.84,76.91,76.75,75.94,3962200,-0.25,76.202,74.943,74.966
0,76.91,76.9,77.43,76.41,3794200,0.61,76.346,75.31,74.99
0,76.84,76.43,77.38,76.6,3627500,0.81,76.486,75.7,75.0715
0,76.43,76,76.92,76.28,3888100,0,76.584,76.018,75.114
0,74.59,74.55,76.9,75.75,7193200,-0.48,76.624,76.253,75.1455
0,74.54,74.64,74.89,74.4,2972100,-2.25,76.322,76.262,75.1365
0,74.64,74.88,75,74.25,4022300,-1.89,75.862,76.104,75.105
0,74.65,74.3,74.89,74.11,3840200,0.05,75.408,75.947,75.1005
0,74.27,73.91,74.99,74.28,4051900,0.11,74.97,75.777,75.107
0,73.93,74.08,74.5,73.82,4872900,-0.37,74.538,75.581,75.1305
0,73.87,73.87,74.27,73.7,6350000,-0.72,74.406,75.364,75.1535
0,73.99,74.75,74.07,73.72,5584500,-0.4,74.272,75.067,75.1885
0,74.3,74.21,74.83,73.71,6501600,0.06,74.142,74.775,75.2375
0,74.7,75,74.68,73.09,9284500,0.43,74.072,74.521,75.2695
